customer_id,first_name,last_name,email,city,region,signup_date,loyalty_tier,acquisition_channel
C006742,Sam,Johnson,sam.johnson6742@example.com,Nashville,South,2022-12-30,Silver,Organic
C013318,Avery,Johnson,avery.johnson13318@example.com,Dallas,South,2022-07-10,Gold,Referral
C001267,Riley,Rivera,riley.rivera1267@example.com,Los Angeles,West,2023-08-28,Silver,Social
C012837,Morgan,Smith,morgan.smith12837@example.com,Boston,Northeast,2022-10-02,Silver,Retail Store
C001303,Avery,Chen,avery.chen1303@example.com,Detroit,Midwest,2023-04-11,Gold,Organic
C025559,Jordan,Lee,jordan.lee25559@example.com,Philadelphia,Northeast,2023-01-18,,Retail Store
C018041,Quinn,Kim,quinn.kim18041@example.com,Portland,West,2025-09-10,,Organic
C026602,Quinn,Johnson,quinn.johnson26602@example.com,Phoenix,West,2023-09-24,,Retail Store
C001969,Riley,Turner,riley.turner1969@example.com,Columbus,Midwest,2024-03-10,Gold,Organic
C019805,Taylor,Chen,taylor.chen19805@example.com,Chicago,Midwest,2025-02-13,,Paid Search
C014245,Drew,Adams,drew.adams14245@example.com,Pittsburgh,Northeast,2024-07-28,,Paid Search
C003116,Morgan,Turner,morgan.turner3116@example.com,Atlanta,South,2024-06-30,,Retail Store
C003640,Alex,Smith,alex.smith3640@example.com,Chicago,Midwest,2022-11-26,Gold,Social
C001963,Cameron,Chen,cameron.chen1963@example.com,Boston,Northeast,2023-08-10,,Referral
C011926,Drew,Chen,drew.chen11926@example.com,Denver,West,2023-01-27,,Social
C022198,Quinn,Adams,quinn.adams22198@example.com,Dallas,South,2023-02-06,,Social
C006463,Alex,Davis,alex.davis6463@example.com,Los Angeles,West,2025-08-08,Silver,Paid Search
C009444,Cameron,Johnson,cameron.johnson9444@example.com,Philadelphia,Northeast,2021-06-12,Gold,Organic
C001048,Avery,Smith,avery.smith1048@example.com,Pittsburgh,Northeast,2025-04-30,Silver,Social
C020889,Emerson,Martinez,emerson.martinez20889@example.com,Los Angeles,West,2021-01-14,,Retail Store
C017497,Emerson,Davis,emerson.davis17497@example.com,Dallas,South,2023-02-16,Gold,Paid Search
C011417,Emerson,Lee,emerson.lee11417@example.com,Pittsburgh,Northeast,2023-06-26,,Organic
C027810,Casey,Chen,casey.chen27810@example.com,Phoenix,West,2025-11-18,,Social
C022876,Sam,Davis,sam.davis22876@example.com,Los Angeles,West,2025-03-08,Silver,Retail Store
C029852,Quinn,Johnson,quinn.johnson29852@example.com,New York,Northeast,2024-05-24,Silver,Paid Search
C006389,Parker,Davis,parker.davis6389@example.com,Columbus,Midwest,2024-08-18,,Paid Search
C001759,Parker,Hughes,parker.hughes1759@example.com,Detroit,Midwest,2022-01-06,,Referral
C011434,Sam,Smith,sam.smith11434@example.com,Denver,West,2022-05-10,Silver,Organic
C029543,Cameron,Hughes,cameron.hughes29543@example.com,Columbus,Midwest,2025-04-15,Silver,Retail Store
C008732,Riley,Brooks,riley.brooks8732@example.com,Minneapolis,Midwest,2021-09-02,,Social
C012399,Avery,Martinez,avery.martinez12399@example.com,Dallas,South,2025-05-02,,Referral
C022719,Kai,Turner,kai.turner22719@example.com,Charlotte,South,2021-11-22,,Retail Store
C025466,Drew,Martinez,drew.martinez25466@example.com,Austin,South,2024-04-13,,Organic
C010822,Avery,Martinez,avery.martinez10822@example.com,New York,Northeast,2024-01-01,,Retail Store
C022201,Taylor,Turner,taylor.turner22201@example.com,Dallas,South,2025-03-28,Gold,Social
C017225,Sam,Chen,sam.chen17225@example.com,Los Angeles,West,2025-11-29,,Organic
C024931,Casey,Johnson,casey.johnson24931@example.com,Charlotte,South,2021-04-29,,Social
C006481,Quinn,Martinez,quinn.martinez6481@example.com,Philadelphia,Northeast,2025-09-09,,Social
C014751,Morgan,Hughes,morgan.hughes14751@example.com,,South,2022-05-09,Gold,Organic
C012921,Sam,Rivera,sam.rivera12921@example.com,Boston,Northeast,2024-05-27,Platinum,Retail Store
C009756,Riley,Rivera,riley.rivera9756@example.com,Charlotte,South,2024-01-03,Silver,Paid Search
C019886,Jordan,Patel,jordan.patel19886@example.com,Charlotte,South,2022-06-18,Silver,Social
C027812,Quinn,Lee,quinn.lee27812@example.com,Nashville,South,2023-10-12,Silver,Social
C022870,Drew,Adams,drew.adams22870@example.com,Atlanta,South,2023-07-15,,Social
C015603,Casey,Garcia,casey.garcia15603@example.com,Minneapolis,Midwest,2023-09-14,,Organic
C013582,Cameron,Hughes,cameron.hughes13582@example.com,Portland,West,2022-01-08,,Retail Store
C021553,Kai,Martinez,kai.martinez21553@example.com,Dallas,South,2024-03-02,,Retail Store
C029950,Avery,Chen,avery.chen29950@example.com,Denver,West,2025-01-24,,Retail Store
C006758,Sam,Rivera,sam.rivera6758@example.com,Detroit,Midwest,2021-08-20,Silver,Retail Store
C002755,Riley,Davis,riley.davis2755@example.com,Pittsburgh,Northeast,2025-11-04,Silver,Organic
C016430,Kai,Martinez,kai.martinez16430@example.com,Detroit,Midwest,2022-07-07,,Social
C007421,Casey,Adams,casey.adams7421@example.com,Pittsburgh,Northeast,2023-01-06,Silver,Paid Search
C000981,Parker,Brooks,parker.brooks981@example.com,Philadelphia,Northeast,2021-12-13,Silver,Organic
C026019,Avery,Hughes,avery.hughes26019@example.com,Columbus,Midwest,2023-03-29,,Organic
C018404,Riley,Lee,riley.lee18404@example.com,Atlanta,South,2023-11-11,Silver,Paid Search
C008635,Casey,Rivera,casey.rivera8635@example.com,Pittsburgh,Northeast,2022-07-12,Silver,Paid Search
C000335,Kai,Smith,kai.smith335@example.com,Seattle,West,2024-04-19,,Retail Store
C014728,Jordan,Brooks,jordan.brooks14728@example.com,Nashville,South,2021-08-05,,Retail Store
C017542,Taylor,Brooks,taylor.brooks17542@example.com,Portland,West,2023-01-24,Gold,Paid Search
C025823,Taylor,Patel,taylor.patel25823@example.com,New York,Northeast,2024-03-01,Gold,Referral
C021962,Drew,Martinez,drew.martinez21962@example.com,Nashville,South,2024-07-03,Silver,Organic
C023663,Sam,Smith,sam.smith23663@example.com,Philadelphia,Northeast,2023-04-19,,Social
C008640,Sam,Johnson,sam.johnson8640@example.com,Minneapolis,Midwest,2023-04-01,,Referral
C028032,Drew,Lee,drew.lee28032@example.com,Detroit,Midwest,2021-07-22,Silver,Social
C022651,Casey,Hughes,casey.hughes22651@example.com,Minneapolis,Midwest,2025-11-05,Silver,Paid Search
C014764,Jordan,Johnson,jordan.johnson14764@example.com,Providence,Northeast,2022-03-16,Silver,Paid Search
C009267,Parker,Adams,parker.adams9267@example.com,Austin,South,2021-01-07,,Paid Search
C010715,Casey,Brooks,casey.brooks10715@example.com,Detroit,Midwest,2021-05-25,Silver,Retail Store
C004348,Kai,Smith,kai.smith4348@example.com,Philadelphia,Northeast,2022-09-11,,Referral
C023144,Parker,Chen,parker.chen23144@example.com,Minneapolis,Midwest,2021-10-27,Gold,Social
C019262,Avery,Hughes,avery.hughes19262@example.com,Columbus,Midwest,2024-06-19,Silver,Organic
C022714,Casey,Rivera,casey.rivera22714@example.com,Boston,Northeast,2024-07-13,Silver,Referral
C000275,Emerson,Patel,emerson.patel275@example.com,Dallas,South,2025-06-27,,Referral
C010366,Morgan,Hughes,morgan.hughes10366@example.com,Minneapolis,Midwest,2025-08-01,,Organic
C012120,Quinn,Johnson,quinn.johnson12120@example.com,Pittsburgh,Northeast,2021-05-01,,Retail Store
C005524,Drew,Johnson,drew.johnson5524@example.com,Providence,Northeast,2021-10-30,,Organic
C025275,Jordan,Johnson,jordan.johnson25275@example.com,Indianapolis,Midwest,2022-05-25,,Retail Store
C028856,Kai,Smith,kai.smith28856@example.com,Charlotte,South,2025-02-12,,Social
C010728,Parker,Chen,parker.chen10728@example.com,Columbus,Midwest,2025-06-10,Silver,Referral
C017266,Riley,Smith,riley.smith17266@example.com,Pittsburgh,Northeast,2023-02-27,,Organic
C022544,Cameron,Garcia,cameron.garcia22544@example.com,Los Angeles,West,2021-05-01,Gold,Organic
C005473,Parker,Rivera,parker.rivera5473@example.com,Denver,West,2021-08-06,Silver,Organic
C018599,Alex,Smith,alex.smith18599@example.com,Atlanta,South,2021-05-07,,Retail Store
C021091,Avery,Lee,avery.lee21091@example.com,Dallas,South,2022-10-09,Silver,Referral
C012407,Sam,Rivera,sam.rivera12407@example.com,Dallas,South,2024-05-30,Gold,Organic
C017069,Drew,Davis,drew.davis17069@example.com,Indianapolis,Midwest,2023-06-14,Gold,Paid Search
C020312,Parker,Smith,parker.smith20312@example.com,Providence,Northeast,2022-04-09,Silver,Organic
C020019,Kai,Turner,kai.turner20019@example.com,Nashville,South,2021-11-07,,Retail Store
C004992,Casey,Davis,casey.davis4992@example.com,New York,Northeast,2025-01-12,Gold,Referral
C001397,Emerson,Rivera,emerson.rivera1397@example.com,Dallas,South,2024-03-26,,Social
C012433,Morgan,Hughes,morgan.hughes12433@example.com,Austin,South,2021-06-04,,Social
C015278,Riley,Patel,riley.patel15278@example.com,,Midwest,2023-07-25,,Paid Search
C011334,Morgan,Chen,morgan.chen11334@example.com,Phoenix,West,2021-05-17,,Retail Store
C017220,Casey,Turner,casey.turner17220@example.com,Charlotte,South,2025-08-12,,Social
C021505,Avery,Rivera,avery.rivera21505@example.com,Seattle,West,2022-03-16,Gold,Organic
C020821,Casey,Brooks,casey.brooks20821@example.com,Portland,West,2021-07-10,Silver,Paid Search
C006071,Morgan,Rivera,morgan.rivera6071@example.com,Los Angeles,West,2023-10-18,,Social
C009062,Drew,Johnson,drew.johnson9062@example.com,Boston,Northeast,2025-09-08,Gold,Organic
C000658,Cameron,Kim,cameron.kim658@example.com,Charlotte,South,2021-04-24,Silver,Social
C008506,Kai,Martinez,kai.martinez8506@example.com,Los Angeles,West,2022-12-29,Silver,Organic
C028815,Alex,Rivera,alex.rivera28815@example.com,Boston,Northeast,2022-05-05,Gold,Organic
C006903,Avery,Martinez,avery.martinez6903@example.com,Austin,South,2021-06-30,Gold,Organic
C024419,Kai,Hughes,kai.hughes24419@example.com,Austin,South,2023-01-14,Silver,Paid Search
C001435,Jordan,Brooks,jordan.brooks1435@example.com,Minneapolis,Midwest,2021-10-05,Silver,Organic
C018125,Kai,Rivera,kai.rivera18125@example.com,Seattle,West,2022-06-10,Silver,Social
C008864,Jordan,Turner,jordan.turner8864@example.com,Boston,Northeast,2021-10-12,Platinum,Organic
C006129,Casey,Garcia,casey.garcia6129@example.com,Indianapolis,Midwest,2022-05-18,Silver,Social
C029894,Avery,Brooks,avery.brooks29894@example.com,Seattle,West,2021-02-05,,Social
C000944,Avery,Kim,avery.kim944@example.com,Denver,West,2024-08-02,,Social
C007487,Morgan,Patel,morgan.patel7487@example.com,Indianapolis,Midwest,2022-11-22,Platinum,Organic
C003929,Casey,Martinez,casey.martinez3929@example.com,Minneapolis,Midwest,2021-04-22,Gold,Retail Store
C009385,Riley,Martinez,riley.martinez9385@example.com,Columbus,Midwest,2023-02-03,Platinum,Referral
C011192,Drew,Garcia,drew.garcia11192@example.com,Charlotte,South,2021-04-25,,Social
C019312,Quinn,Adams,quinn.adams19312@example.com,Portland,West,2024-01-17,,Organic
C020157,Drew,Martinez,drew.martinez20157@example.com,Providence,Northeast,2024-02-15,Gold,Referral
C029673,Alex,Davis,alex.davis29673@example.com,Charlotte,South,2021-04-04,,Organic
C026395,Drew,Hughes,drew.hughes26395@example.com,New York,Northeast,2024-06-26,Silver,Social
C017796,Avery,Garcia,avery.garcia17796@example.com,Pittsburgh,Northeast,2021-06-25,Gold,Social
C005222,Riley,Johnson,riley.johnson5222@example.com,Los Angeles,West,2023-01-02,,Referral
C011718,Kai,Rivera,kai.rivera11718@example.com,Minneapolis,Midwest,2025-01-17,,Organic
C020628,Quinn,Martinez,quinn.martinez20628@example.com,Nashville,South,2023-12-31,,Organic
C003579,Jordan,Kim,jordan.kim3579@example.com,Austin,South,2021-09-06,,Referral
C008529,Cameron,Chen,cameron.chen8529@example.com,Seattle,West,2022-06-16,,Referral
C013310,Kai,Martinez,kai.martinez13310@example.com,Phoenix,West,2024-08-28,,Paid Search
C021923,Avery,Martinez,avery.martinez21923@example.com,Dallas,South,2024-09-12,,Paid Search
C000906,Emerson,Brooks,emerson.brooks906@example.com,Indianapolis,Midwest,2024-01-10,Gold,Retail Store
C007841,Kai,Davis,kai.davis7841@example.com,Charlotte,South,2024-04-09,,Social
C002618,Jordan,Brooks,jordan.brooks2618@example.com,Austin,South,2021-05-24,Silver,Paid Search
C024337,Parker,Hughes,parker.hughes24337@example.com,Seattle,West,2023-03-30,Silver,Paid Search
C006952,Jordan,Turner,jordan.turner6952@example.com,Providence,Northeast,2025-06-02,,Paid Search
C011404,Kai,Garcia,kai.garcia11404@example.com,Providence,Northeast,2022-07-28,,Social
C008970,Avery,Rivera,avery.rivera8970@example.com,Charlotte,South,2021-01-09,Gold,Paid Search
C021485,Riley,Garcia,riley.garcia21485@example.com,Los Angeles,West,2024-11-04,Silver,Paid Search
C011582,Casey,Lee,casey.lee11582@example.com,New York,Northeast,2021-10-17,,Referral
C021888,Riley,Johnson,riley.johnson21888@example.com,Providence,Northeast,2021-09-30,Silver,Social
C009927,Morgan,Brooks,morgan.brooks9927@example.com,Nashville,South,2022-08-23,,Retail Store
C018791,Parker,Lee,parker.lee18791@example.com,Dallas,South,2022-03-26,Gold,Organic
C003059,Casey,Davis,casey.davis3059@example.com,Detroit,Midwest,2024-04-10,,Paid Search
C028663,Drew,Johnson,drew.johnson28663@example.com,Seattle,West,2022-05-02,,Social
C008145,Emerson,Kim,emerson.kim8145@example.com,Phoenix,west,2022-09-24,Silver,Social
C017449,Kai,Turner,kai.turner17449@example.com,Denver,West,2021-11-23,Gold,Referral
C016747,Kai,Johnson,kai.johnson16747@example.com,Nashville,South,2024-09-20,Silver,Referral
C022772,Quinn,Rivera,quinn.rivera22772@example.com,Nashville,South,2023-08-13,Silver,Retail Store
C022391,Morgan,Chen,morgan.chen22391@example.com,Dallas,South,2024-04-15,,Referral
C015819,Drew,Davis,drew.davis15819@example.com,Denver,West,2023-12-23,Silver,Paid Search
C016738,Avery,Garcia,avery.garcia16738@example.com,Providence,Northeast,2021-03-26,Silver,Retail Store
C028437,Avery,Martinez,avery.martinez28437@example.com,Portland,West,2021-04-16,Silver,Retail Store
C006889,Alex,Johnson,alex.johnson6889@example.com,Indianapolis,Midwest,2022-08-17,,Organic
C016604,Taylor,Rivera,taylor.rivera16604@example.com,Providence,Northeast,2022-01-08,Silver,Social
C004603,Emerson,Kim,emerson.kim4603@example.com,Indianapolis,Midwest,2025-09-03,,Organic
C015484,Kai,Davis,kai.davis15484@example.com,Indianapolis,Midwest,2025-02-11,,Referral
C006825,Morgan,Chen,morgan.chen6825@example.com,Charlotte,South,2022-07-24,,Retail Store
C000331,Quinn,Brooks,quinn.brooks331@example.com,Charlotte,South,2023-02-16,,Organic
C025444,Kai,Martinez,kai.martinez25444@example.com,Denver,West,2022-12-16,Gold,Referral
C019698,Morgan,Martinez,morgan.martinez19698@example.com,Denver,West,2021-11-03,Silver,Paid Search
C011816,Sam,Patel,sam.patel11816@example.com,Denver,West,2023-08-20,,Referral
C028100,Casey,Kim,casey.kim28100@example.com,Boston,Northeast,2022-02-22,SILVER,Referral
C020258,Casey,Adams,casey.adams20258@example.com,Pittsburgh,Northeast,2025-11-08,,Organic
C014243,Drew,Rivera,drew.rivera14243@example.com,Charlotte,South,2025-07-28,Silver,Retail Store
C022998,Morgan,Rivera,morgan.rivera22998@example.com,Providence,Northeast,2024-02-28,,Paid Search
C015080,Riley,Kim,riley.kim15080@example.com,Portland,West,2022-01-21,Silver,Retail Store
C002287,Avery,Smith,avery.smith2287@example.com,Columbus,Midwest,2021-09-04,Silver,Organic
C029204,Casey,Patel,casey.patel29204@example.com,Charlotte,South,2022-01-15,,Social
C023596,Quinn,Chen,quinn.chen23596@example.com,Charlotte,South,2024-12-18,,Retail Store
C020169,Morgan,Hughes,morgan.hughes20169@example.com,Denver,West,2021-02-18,Silver,Paid Search
C010959,Avery,Lee,avery.lee10959@example.com,Boston,Northeast,2022-11-18,Gold,Retail Store
C004297,Morgan,Johnson,morgan.johnson4297@example.com,Indianapolis,Midwest,2021-04-04,Platinum,Referral
C004750,Alex,Chen,alex.chen4750@example.com,Charlotte,South,2023-06-05,,Social
C012711,Drew,Patel,drew.patel12711@example.com,Atlanta,South,2022-11-21,Silver,Paid Search
C023468,Taylor,Lee,taylor.lee23468@example.com,Providence,Northeast,2022-10-18,Silver,Retail Store
C021869,Morgan,Turner,morgan.turner21869@example.com,,Midwest,2022-07-15,Silver,Referral
C001183,Jordan,Davis,jordan.davis1183@example.com,Minneapolis,Midwest,2023-03-06,,Referral
C004773,Parker,Martinez,parker.martinez4773@example.com,Nashville,South,2022-11-26,,Referral
C029742,Quinn,Martinez,quinn.martinez29742@example.com,Minneapolis,Midwest,2022-07-31,Gold,Paid Search
C020957,Alex,Smith,alex.smith20957@example.com,Phoenix,West,2023-09-21,Gold,Organic
C012987,Sam,Adams,sam.adams12987@example.com,Los Angeles,West,2023-01-14,,Organic
C005536,Morgan,Johnson,morgan.johnson5536@example.com,Portland,West,2022-08-03,,Retail Store
C011583,Emerson,Turner,emerson.turner11583@example.com,Atlanta,South,2023-03-07,,Paid Search
C009392,Morgan,Brooks,morgan.brooks9392@example.com,New York,Northeast,2022-12-20,,Referral
C024471,Jordan,Chen,jordan.chen24471@example.com,Portland,West,2024-07-14,,Retail Store
C007793,Quinn,Adams,quinn.adams7793@example.com,Nashville,South,2023-06-30,Silver,Social
C027295,Drew,Lee,drew.lee27295@example.com,Austin,South,2022-08-28,Gold,Organic
C016681,Emerson,Patel,emerson.patel16681@example.com,Chicago,Midwest,2025-10-02,Silver,Referral
C014619,Quinn,Patel,quinn.patel14619@example.com,Phoenix,West,2022-05-15,,Referral
C003549,Parker,Rivera,parker.rivera3549@example.com,Dallas,South,2023-03-22,,Paid Search
C026757,Drew,Patel,drew.patel26757@example.com,Denver,West,2025-01-28,Silver,Organic
C028248,Riley,Patel,riley.patel28248@example.com,Portland,West,2021-07-18,,Retail Store
C023835,Riley,Hughes,riley.hughes23835@example.com,Pittsburgh,Northeast,2025-05-21,Silver,Paid Search
C005438,Taylor,Brooks,taylor.brooks5438@example.com,New York,Northeast,2024-10-13,,Referral
C020062,Riley,Martinez,riley.martinez20062@example.com,Seattle,West,2021-08-07,,Social
C012537,Drew,Smith,drew.smith12537@example.com,Columbus,Midwest,2023-04-17,,Organic
C021003,Kai,Johnson,kai.johnson21003@example.com,Austin,South,2022-12-13,Platinum,Retail Store
C012585,Riley,Adams,riley.adams12585@example.com,Atlanta,South,2022-02-01,Gold,Organic
C012595,Riley,Adams,riley.adams12595@example.com,Pittsburgh,Northeast,2024-10-02,,Paid Search
C010134,Drew,Chen,drew.chen10134@example.com,Portland,West,2022-12-31,Silver,Social
C022268,Avery,Turner,avery.turner22268@example.com,Providence,Northeast,2025-01-08,,Paid Search
C011069,Quinn,Davis,quinn.davis11069@example.com,Nashville,South,2025-07-16,Platinum,Referral
C017557,Jordan,Adams,jordan.adams17557@example.com,Boston,Northeast,2022-06-01,Silver,Retail Store
C010497,Taylor,Chen,taylor.chen10497@example.com,Providence,Northeast,2021-09-02,,Organic
C021968,Quinn,Patel,quinn.patel21968@example.com,Charlotte,South,2021-10-12,Gold,Paid Search
C003395,Riley,Turner,riley.turner3395@example.com,Pittsburgh,Northeast,2021-08-06,Silver,Organic
C021252,Taylor,Lee,taylor.lee21252@example.com,Indianapolis,Midwest,2023-08-03,Silver,Retail Store
C022543,Alex,Patel,alex.patel22543@example.com,Charlotte,South,2021-09-18,Silver,Organic
C010002,Sam,Adams,sam.adams10002@example.com,New York,Northeast,2024-02-04,,Organic
C006441,Cameron,Chen,cameron.chen6441@example.com,Pittsburgh,Northeast,2024-04-06,Silver,Organic
C005041,Casey,Adams,casey.adams5041@example.com,Providence,Northeast,2024-03-02,,Social
C005599,Emerson,Hughes,emerson.hughes5599@example.com,Nashville,South,2022-10-29,,Retail Store
C022686,Alex,Garcia,alex.garcia22686@example.com,Minneapolis,Midwest,2021-12-14,,Organic
C008296,Quinn,Hughes,quinn.hughes8296@example.com,Phoenix,West,2023-05-12,Platinum,Retail Store
